id_biblioteca,nombre_biblioteca,id_departamento,nombre_departamento,nombre_provincia,dominio_email,año_fundacion
2597,Bib.Pop. Eduardo Schmidt (h,94007,Rio Grande,Tierra del Fuego,hotmail,1953.0
3239,Bib.Pop. Infanto Juvenil,94007,Rio Grande,Tierra del Fuego,hotmail,1993.0
3252,Bib.Pop. Mariano Moreno,94007,Rio Grande,Tierra del Fuego,,1992.0
3340,Bib.Pop. Kau Kren de la Dcion. Pcial. de Juventud,94007,Rio Grande,Tierra del Fuego,hotmail,1980.0
3951,Asoc.Civ. Nuestra Biblioteca Popular,94007,Rio Grande,Tierra del Fuego,hotmail,2001.0
4150,Bib. Pop. Leonor María Piñeiro,94007,Rio Grande,Tierra del Fuego,hotmail,1980.0
3540,Bib.Pop. Malvinas argentinas,94007,Rio Grande,Tierra del Fuego,,1980.0
1180,Bib.Pop. D.F.Sarmiento,94014,Ushuaia,Tierra del Fuego,,1926.0
3422,Bib.Pop. Alfonsina Storni,94014,Ushuaia,Tierra del Fuego,,1994.0
4386,BP Patria Grande,90084,Capital,Tucumán,gmail,2022.0
644,Bib.Pop. Alberdi,90084,Capital,Tucumán,hotmail,1903.0
645,Bib.Pop. A. M. Garmendia de Frías,90084,Capital,Tucumán,,1905.0
1489,Bib.Pop. Miguel Lillo,90084,Capital,Tucumán,,1929.0
1851,Bib.Pop.Inf. Belgrano,90084,Capital,Tucumán,,1934.0
2032,Bib.Pop. Justo José de Urquíza,90084,Capital,Tucumán,,1927.0
2130,Bib.Pop. Gral. Belgrano,90084,Capital,Tucumán,,1935.0
3120,Bib.Pop. Dr. Antonio Torres,90084,Capital,Tucumán,,1947.0
4050,Bib.Pop. El saber ciudadano,90084,Capital,Tucumán,hotmail,2001.0
4333,BIb. Pop. Osvaldo Bayer,90084,Capital,Tucumán,gmail,2011.0
3539,Bib.Pop. Leopoldo Lugones,90014,Cruz Alta,Tucumán,hotmail,1988.0
3989,Bib.Pop. 24 de Septiembre,90014,Cruz Alta,Tucumán,,1980.0
3119,Bib.Pop. Juan Pablo II,90014,Cruz Alta,Tucumán,hotmail,1980.0
908,Bib.Pop. Marco M. Avellaneda,90014,Cruz Alta,Tucumán,,1920.0
1611,Bib.Pop. Manuel Lainez,90028,Famailla,Tucumán,,1932.0
4320,Bib. Pop. Batalla de Famailla,90028,Famailla,Tucumán,,2012.0
640,Bib.Pop. La Madrid,90035,Graneros,Tucumán,,1921.0
652,Bib.Pop. Belgrano,90042,Juan Bautista Alberdi,Tucumán,,1912.0
2356,Bib.Pop. 25 de Mayo,90049,La Cocha,Tucumán,,1909.0
3532,Bib.Pop. Padre Saravia,90056,Leales,Tucumán,gmail,1995.0
2260,Bib.Pop. Almafuerte,90056,Leales,Tucumán,,1917.0
661,Bib.Pop. Ernesto E. Padilla,90056,Leales,Tucumán,,1926.0
642,Bib.Pop. Bartolomé Mitre,90070,Monteros,Tucumán,yahoo,1906.0
2418,Bib. Pop. Obrera M.Luisa Bufo de Ferro,90070,Monteros,Tucumán,yahoo,1949.0
3116,Bib.Pop. Isauro y A. Arancibia,90070,Monteros,Tucumán,hotmail,1987.0
1799,Bib.Pop. Carlos N. Vergara,90070,Monteros,Tucumán,yahoo,1929.0
4303,Bib.Pop. Santa Lucía,90070,Monteros,Tucumán,,2012.0
634,Bib.Pop. Ricardo Rojas,90077,Rio Chico,Tucumán,,1911.0
3077,Bib.Pop. Alfonsina Storni Los Sarmientos,90077,Rio Chico,Tucumán,,1972.0
635,Bib.Pop. Nicolás Avellaneda,90021,Sin Partido,Tucumán,,1980.0
651,Bib.Pop. Mariano Moreno,90112,Sin Partido,Tucumán,,1912.0
3291,Bib.Pop. Amado Juarez,90098,Tafi Del Valle,Tucumán,,1909.0
3159,Bib.Pop. Manuel Aldonate,90098,Tafi Del Valle,Tucumán,,1980.0
1170,Bib.Pop. Ing. A. Pasquini,90105,Tafi Viejo,Tucumán,,1923.0
1658,Bib.Pop. Juan Bautista Alberdi,90105,Tafi Viejo,Tucumán,,1928.0
2015,Bib.Pop. Hipólito Yrigoyen,90105,Tafi Viejo,Tucumán,,1935.0
2814,Bib.Pop. Manuel Lizondo Borda,90105,Tafi Viejo,Tucumán,,1959.0
4158,Bib.Pop. La Randa,90119,Yerba Buena,Tucumán,yahoo,1980.0
